ra,ano_cohorte,fase,turma,nome,ano_nascimento,data_nasc,idade_referencia,genero,ano_ingresso,instituicao_ensino,escola,status_aluno,pedra_20,pedra_21,pedra_22,pedra_23,pedra_atual,inde_cohorte,inde_hist_22,inde_hist_23,inde_hist_24,cg,cf,ct,n_avaliacoes,iaa,ieg,ips,ida,ipv,ian,ipp,mat,por,ing,indicado,atingiu_pv,fase_ideal,defasagem,rec_psicologia,destaque_ieg,destaque_ida,destaque_ipv,previsao_defasagem,prob_defasagem,prob_defasagem_pct
RA-1065,2024,2N,2N,Aluno-1065,2013.0,2013-02-07,11.0,Feminino,2023.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,,Topázio,Topázio,8.863493478,,8.03395,,,,,3.0,9.5,8.8,6.3,9.3,8.8,10.0,9.1,9.0,9.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.2094936872749938,20.95
RA-1502,2024,2N,2N,Aluno-1502,2012.0,2012-06-23,12.0,Feminino,2024.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,,,Agata,6.886091026,,,,,,,3.0,8.0,7.6,7.5,5.3,7.4,5.0,7.8,3.5,7.0,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.653999096214703,65.4
RA-781,2024,2N,2N,Aluno-781,2013.0,2013-09-19,11.0,Feminino,2021.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,Topázio,Ametista,Topázio,Topázio,8.496283333,7.786,8.209283333,,,,,3.0,8.0,9.8,7.5,7.3,8.5,10.0,8.4,5.0,9.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.10978612834885469,10.98
RA-608,2024,2N,2N,Aluno-608,2012.0,2012-12-20,11.0,Masculino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ametista,Ametista,Quartzo,5.778986232,7.216,7.401741667,,,,,3.0,9.0,3.1,6.9,4.3,5.1,10.0,7.2,5.0,3.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.3762273917261195,37.62
RA-796,2024,2P,2P,Aluno-796,2012.0,2012-06-25,12.0,Feminino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ametista,Ametista,Ametista,7.052457703,7.232,7.462866667,,,,,3.0,8.5,8.2,7.5,5.3,7.3,5.0,7.9,3.0,7.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.6311670975692705,63.12
RA-797,2024,2P,2P,Aluno-797,2012.0,2012-01-24,12.0,Masculino,2021.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,Ágata,Ametista,Ametista,Agata,6.597315152,7.217,7.373033333,,,,,3.0,9.2,4.8,7.5,7.3,6.7,5.0,6.7,8.0,6.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.7013084187298858,70.13
RA-636,2024,2P,2P,Aluno-636,2012.0,2012-09-28,12.0,Masculino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ametista,Agata,Agata,6.380227911,7.189,6.836666667,,,,,3.0,8.0,4.9,7.5,5.3,5.6,10.0,6.9,4.0,6.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.4898959983038506,48.99
RA-1140,2024,2P,2P,Aluno-1140,2012.0,2012-08-28,12.0,Feminino,2023.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,,Ametista,Ametista,7.347388038,,7.703533333,,,,,3.0,6.8,6.1,7.5,7.0,7.4,10.0,8.1,4.5,9.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.22103558057141917,22.1
RA-1503,2024,2P,2P,Aluno-1503,2011.0,2011-05-25,13.0,Feminino,2024.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,,,Agata,6.9917,,,,,,,3.0,7.5,10.0,7.5,2.8,7.7,5.0,9.0,3.0,2.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.5664818552384697,56.65
RA-814,2024,2P,2P,Aluno-814,2013.0,2013-05-29,11.0,Masculino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ametista,Topázio,Ametista,7.971648485,7.592,8.367866667,,,,,3.0,7.4,9.1,7.5,7.5,7.1,10.0,7.5,8.0,7.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.2803056796749519,28.03
RA-637,2024,2P,2P,Aluno-637,2012.0,2012-09-22,12.0,Feminino,2021.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,Topázio,Ametista,Topázio,Ametista,7.685321212,7.039,8.109533333,,,,,3.0,7.5,6.2,7.5,7.8,7.8,10.0,8.3,6.5,9.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.30427904398908046,30.43
RA-652,2024,2P,2P,Aluno-652,2013.0,2013-02-06,11.0,Feminino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Topázio,Ametista,Ametista,7.36189697,8.151,7.871033333,,,,,3.0,8.0,6.9,7.5,5.5,7.7,10.0,7.9,4.5,6.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.07076619037494618,7.08
RA-816,2024,2P,2P,Aluno-816,2013.0,2013-04-05,11.0,Feminino,2022.0,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,,,Topázio,Topázio,Topázio,8.929745455,8.513,8.5572,,,,,3.0,7.0,9.8,7.5,9.3,8.8,10.0,9.2,8.5,10.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.10777176099427731,10.78
RA-1504,2024,2P,2P,Aluno-1504,2012.0,2012-06-26,12.0,Feminino,2024.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,,,Agata,6.057060606,,,,,,,3.0,7.5,4.6,5.6,6.8,6.9,5.0,5.8,5.0,8.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.7345741312613512,73.46
RA-638,2024,2P,2P,Aluno-638,2013.0,2013-05-01,11.0,Feminino,2021.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,Topázio,Ametista,Ametista,Ametista,Agata,6.746487879,7.059,7.754866667,,,,,3.0,8.5,5.7,7.5,5.0,5.9,10.0,8.1,4.0,6.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.18643141254960566,18.64
RA-1505,2024,2P,2P,Aluno-1505,2011.0,2011-08-07,13.0,Masculino,2024.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,,,Agata,6.719917172,,,,,,,3.0,9.5,7.5,7.5,3.8,6.9,5.0,8.8,3.0,4.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.5999359278883859,59.99
RA-643,2024,2P,2P,Aluno-643,2012.0,2012-04-04,12.0,Masculino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ágata,Ametista,Agata,6.402239075,6.763,7.389033333,,,,,3.0,9.0,6.9,7.5,4.5,5.8,5.0,8.1,3.0,6.0,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.6095516181814397,60.96
RA-645,2024,2P,2P,Aluno-645,2012.0,2012-10-25,12.0,Feminino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Ágata,Ametista,Ametista,7.502239394,6.086,7.613033333,,,,,3.0,7.4,8.4,7.5,5.3,7.6,10.0,7.7,3.0,7.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.333698540808619,33.37
RA-1068,2024,2R,2R,Aluno-1068,2013.0,2013-03-01,11.0,Masculino,2023.0,Pública,EE Maria André Schunck Dona,Cursando,,,,Topázio,Topázio,9.01500303,,8.472533333,,,,,3.0,9.5,9.1,7.5,9.5,8.7,10.0,8.5,9.0,10.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.19863165857653697,19.86
RA-798,2024,2R,2R,Aluno-798,2012.0,2012-03-01,12.0,Masculino,2022.0,Pública,EE Maria André Schunck Dona,Cursando,,,Ametista,Ametista,Quartzo,4.674365368,7.049,7.018033333,,,,,3.0,6.8,3.5,7.5,4.8,2.9,5.0,5.0,4.0,5.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.715181761611731,71.52
RA-799,2024,2R,2R,Aluno-799,2012.0,2012-06-12,11.0,Feminino,2022.0,Pública,EE Maria André Schunck Dona,Cursando,,,Ametista,Topázio,Ametista,7.702648485,7.676,8.061533333,,,,,3.0,7.9,9.1,7.5,5.3,7.5,10.0,7.9,5.0,5.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.14573980359794872,14.57
RA-1506,2024,2R,2R,Aluno-1506,2013.0,2013-01-08,11.0,Feminino,2024.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,,,Ametista,7.151855844,,,,,,,3.0,8.0,8.4,7.5,3.5,7.9,10.0,6.5,0.0,7.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,1,0.6460278796003032,64.6
RA-802,2024,2R,2R,Aluno-802,2013.0,2013-03-20,11.0,Masculino,2021.0,Pública,EE Maria André Schunck Dona,Cursando,,Ametista,Ametista,Topázio,Ametista,7.831797403,7.831,8.126866667,,,,,3.0,7.5,7.0,7.5,8.8,6.7,10.0,8.3,9.0,8.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.259208232982146,25.92
RA-1507,2024,2R,2R,Aluno-1507,2012.0,2012-11-04,12.0,Masculino,2024.0,Pública,EE Maria André Schunck Dona,Cursando,,,,,Quartzo,5.046077056,,,,,,,3.0,6.9,4.4,7.5,5.0,3.8,5.0,4.6,5.0,5.0,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.7595803531169689,75.96
RA-1071,2024,2R,2R,Aluno-1071,2012.0,2012-04-25,12.0,Masculino,2023.0,Pública,EE Maria André Schunck Dona,Cursando,,,,Agata,Quartzo,4.804862338,,6.414033333,,,,,3.0,8.0,4.2,7.5,4.5,3.0,5.0,4.2,4.0,5.0,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.7510678903033368,75.11
RA-1508,2024,2R,2R,Aluno-1508,2013.0,2013-12-17,10.0,Feminino,2024.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,,,Topázio,8.180420779,,,,,,,3.0,7.5,7.2,7.5,9.3,8.2,10.0,7.5,10.0,8.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,1,0.7251820303241524,72.52
RA-1509,2024,2R,2R,Aluno-1509,2013.0,2013-05-26,11.0,Masculino,2024.0,Pública,EE Maria André Schunck Dona,Cursando,,,,,Ametista,7.560230303,,,,,,,3.0,8.5,6.5,7.5,7.5,7.4,10.0,6.7,7.0,8.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.4771030881323703,47.71
RA-1510,2024,2R,2R,Aluno-1510,2013.0,2013-10-02,11.0,Feminino,2024.0,Pública,EE Maria André Schunck Dona,Cursando,,,,,Topázio,9.464745454,,,,,,,3.0,10.0,9.8,7.5,10.0,9.0,10.0,9.6,10.0,10.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.27414487654674696,27.41
RA-785,2024,2U,2U,Aluno-785,2013.0,2013-07-19,11.0,Feminino,2022.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,Ametista,Topázio,Topázio,9.154866667,7.642,8.137866667,,,,,3.0,9.5,10.0,7.5,9.0,8.9,10.0,8.8,8.0,10.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.1856571832831898,18.57
RA-1511,2024,2U,2U,Aluno-1511,2013.0,2013-03-10,11.0,Feminino,2024.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,,,Topázio,8.921707764,,,,,,,3.0,10.0,9.3,7.5,8.8,8.6,10.0,8.4,8.0,9.5,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.402203413868136,40.22
RA-752,2024,2U,2U,Aluno-752,2011.0,2011-11-28,12.0,Feminino,2022.0,Pública,EE Donizetti Aparecido Leite Professor,Cursando,,,Topázio,Topázio,Agata,6.57279265,8.197,8.073825,,,,,3.0,9.5,7.5,7.5,5.8,5.6,5.0,5.9,7.0,4.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,0,0.4938517926196522,49.39
RA-790,2024,2U,2U,Aluno-790,2011.0,2011-08-10,13.0,Masculino,2022.0,Pública,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,,,Ametista,Agata,Agata,6.808935507,7.504,6.707666667,,,,,3.0,7.5,6.8,7.5,6.8,6.9,5.0,7.2,4.0,9.5,,,,Fase 3 (7° e 8° ano),-1.0,,,,,1,0.672439158264252,67.24
RA-590,2024,2U,2U,Aluno-590,2012.0,2012-05-29,12.0,Feminino,2021.0,Privada,Colégio Nogueira e Sonho de Criança,Cursando,Ametista,Ágata,Ametista,Ametista,Agata,6.712378054,7.435,7.647666667,,,,,3.0,8.0,8.5,6.3,4.0,7.7,5.0,7.5,8.0,0.0,,,,Fase 3 (7° e 8° ano),-1.0,,,,,0,0.35157131545130565,35.16
RA-1512,2024,2U,2U,Aluno-1512,2014.0,2014-09-06,10.0,Feminino,2024.0,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,,,,,Topázio,8.10445,,,,,,,3.0,9.5,10.0,7.5,5.5,7.6,10.0,7.8,7.0,4.0,,,,Fase 2 (5° e 6° ano),0.0,,,,,0,0.4308036947152736,43.08
